"City","City_latitude","City_longitude","State","Airport","Airport _latitude","Airport _longitude","iata_code","Distance"
"Anjukulippatti","10.2444","78.0794","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","123.7603645"
"Viralimalai","10.6023","78.5471","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","62.04721893"
"Tepperumalnallur","10.9694","79.4254","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","44.77483384"
"Periya Pattanam","9.2726","78.9023","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","162.6809197"
"Gudalur","10.783","78.4232","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","74.41582061"
"Elurpatti","11.0234","78.2844","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","95.30727403"
"Idumbavanam","10.4224","79.6001","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","63.88978178"
"Budalur","10.7861","78.9864","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","14.44107135"
"Anjehalli","12.1395","77.9808","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","199.3757503"
"Sivamalai","11.0319","77.5384","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","174.1313494"
"Kovilpatti","10.0283","77.5809","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","183.3625271"
"Pettampalaiyam","11.3499","77.5706","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","181.0734598"
"Tirubhuvane","11.9281","79.6448","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","146.5660433"
"Tandarampattu","12.1533","78.9473","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","159.9949986"
"Baisuhalli","12.2064","78.1906","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","192.5740796"
"Tiruvaduturai","11.0379","79.5215","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","57.73296637"
"Tadangam","12.1056","78.1226","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","187.19416"
"Nattakkadaiyur","11.0882","77.6637","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","162.1828205"
"Chinnakkavundanur","11.4559","77.8673","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","157.4551297"
"Kalvarpatti","10.625","77.9375","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","127.6625389"
"Pangunattam","12.1112","78.0123","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","194.7906434"
"Uranganpatti","9.9984","78.4297","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","109.0060937"
"Modavandisatyamangalam","11.2635","77.7285","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","161.5053235"
"Kunnattur","11.2727","77.4107","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","194.4446691"
"Pappampatti","10.4446","77.4048","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","188.020248"
"Vallapuram","11.4","78.88","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","79.1314324"
"Vaikuntam","11.5197","77.9398","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","154.6858822"
"Kandiyankovil","11.0147","77.4695","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","181.1648826"
"Ottapparai","11.1936","77.5964","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","172.4694662"
"Swamimalai","10.9575","79.3293","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","36.08021597"
"Pudukkottai","10.6118","78.0505","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","115.5137171"
"Jambukuttaippatti","12.3246","78.3443","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","196.3344764"
"Chokkalingapuram","10.193","78.3973","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","96.93471818"
"Vadavalam","10.4286","78.8913","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","39.94587465"
"Irungalur","10.9399","78.7619","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","44.2867622"
"Ramayipatti","11.472","78.2109","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","128.0357032"
"Sukkampatti","10.5267","78.1728","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","103.8135215"
"Nelali","10.9282","77.4832","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","178.2302983"
"Gudalur","10.7898","78.1285","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","106.5665112"
"Nerinjippettai","11.6543","77.7586","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","179.4389265"
"Pattiswaram","10.9253","79.3424","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","34.65076296"
"Odayarpatti","11.6663","78.2144","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","142.7625553"
"Velampatti","10.2311","78.2294","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","109.9059242"
"Puttai","11.8957","78.8874","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","132.5389604"
"Devanangurichchi","11.3895","77.8547","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","154.9797644"
"Vanavasi","11.7523","77.8779","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","175.8576402"
"Dalavaypattanam","10.6747","77.4845","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","176.7670949"
"Esanai","11.3004","78.8314","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","70.71401513"
"Chinna Kalaiyamputtur","10.4714","77.4657","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","180.9662907"
"Kilankundal","10.7543","77.7269","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","150.2245897"
"Kodikkulam","9.9811","78.2121","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","127.5196139"
"Segarai","10.73","79.5111","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","44.74671478"
"Tullukuttinayakkanur","9.8149","77.6808","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","185.3333395"
"Vadasikarambattu","11.6446","79.6882","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","120.8704811"
"Punjai Lakkapuram","11.305","77.7554","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","160.5800427"
"Melpanaikkadu","10.2599","79.1169","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","51.45485338"
"Palangavangudi","10.7244","78.8108","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","31.7715836"
"Kurichchi","11.7276","78.4102","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","134.8319644"
"Kambur","10.1599","78.3264","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","105.3479969"
"Tirumalaippatti","11.3353","78.2194","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","117.9626827"
"Pallippatti","11.8722","77.897","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","183.2983435"
"Vadapalanji","9.9266","78.0096","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","148.6621342"
"Tillaivilagam","10.4127","79.5547","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","60.32344437"
"Vanduvancheri","10.4292","79.6498","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","68.21656245"
"Bommayapalaiyam","11.9922","79.8499","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","163.0667016"
"Kunimedu","12.0885","79.894","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","174.7402851"
"Adiyakkamangalam","10.7626","79.6775","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","63.07347973"
"Somarasampettai","10.8125","78.6342","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","52.03111018"
"Abiramam","9.4423","78.4399","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","159.713413"
"Pukkulam","9.277","78.9938","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","161.1540578"
"Budamangalam","12.3792","79.2308","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","184.7646279"
"Angichettippalaiyam","11.7742","79.5255","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","125.7600335"
"Kanavaypudur","11.9282","78.1832","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","167.3419077"
"Pullanvidudi","10.359","79.088","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","40.43557751"
"Vadakadu","10.3418","79.0609","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","42.5540382"
"Karuveppampatti","11.3983","77.8746","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","153.5512972"
"Nagaiyampatti","11.4639","78.4801","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","106.7575143"
"Navappatti","11.7393","77.7836","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","182.8899464"
"Punnappatti","10.2243","78.1982","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","113.2476231"
"Vadacheri","10.7324","78.5261","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","62.88416001"
"Pulivalam","10.7525","79.6352","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","58.39074951"
"Nattarasankottai","9.869","78.5531","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","112.2753542"
"Eduttavaynattam","11.8057","78.827","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","124.1238544"
"Kilakkurichchi","10.7645","78.7406","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","39.71462225"
"Kattirippulam","10.464","79.7597","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","77.45655982"
"Chettiyapatti","10.424","77.8228","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","143.6656391"
"Panjampatti","10.3178","77.9263","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","136.1389267"
"Kanavaypatti","10.1857","77.7347","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","160.9421747"
"Balakrishnanpatti","11.2511","78.4736","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","90.30643339"
"Gundur","10.7339","78.7184","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","41.88465884"
"Pallappalaiyam","11.3891","77.6027","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","179.5906293"
"Virapperumanallur","11.7763","79.4466","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","123.080126"
"Nettadahalli","12.133","78.0671","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","193.1693627"
"Kodaimangalam","10.4733","77.507","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","176.4738466"
"Modachchur","11.4415","77.4288","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","199.2821029"
"Vairichettipalaiyam","11.2872","78.4893","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","91.71022811"
"Reddiyapatti","10.1581","78.1901","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","117.7814601"
"Karuppur","10.4918","78.3296","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","88.185746"
"Kandanur","10.1037","78.8254","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","75.13545799"
"Andanappettai","10.7498","79.8226","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","78.8270718"
"Silvarpatti","10.118","77.6241","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","174.9993612"
"Nottampatti","9.9772","77.7177","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","172.572765"
"Nalikkalpatti","11.6021","78.134","Tamil Nadu","Tanjore Air Force Base","10.7224","79.1016","TJV","143.9110708"
"Thiruvananthapuram","8.5241","76.9366","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","5.008239803"
"Kochi","9.9312","76.2673","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","176.3429492"
"Kottayam","9.5916","76.5222","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","130.8778487"
"Quilon","8.8932","76.6141","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","56.75147573"
"Mulangodi","9","76.6167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","66.54295898"
"Munro Turuttu","9","76.6167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","66.54295898"
"Nedumana","8.9139","76.6889","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","54.32241378"
"Rani","9.3667","76.7667","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","99.79374789"
"Ittikara","8.8633","76.6972","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","48.95768848"
"Alleppey","9.49","76.33","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","129.4614253"
"Mallapalli","9.4461","76.6567","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","111.025272"
"Tirkakara","10.035","76.329","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","184.455208"
"Neyyattinkara","8.4","77.08","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","19.81665908"
"Kalamasseri","10.052","76.3158","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","186.734905"
"Tripunittura","9.9439","76.3494","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","174.1942881"
"Kayankulam","9.172","76.501","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","89.47156975"
"Trikonavattam","8.9","76.65","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","55.14097886"
"Nedumangad","8.6033","77.0028","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","16.25613669"
"Nanjakkad","9.2069","76.6319","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","86.58941015"
"Kannamangalam","10.05","77.05","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","174.9221348"
"Tiruvalla","9.3856","76.5756","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","107.3530235"
"Todupulai","9.8972","76.7139","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","158.9692053"
"Vaisampakkal","9.4562","76.5241","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","116.7193156"
"Kumarankari","9.4596","76.4986","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","118.1393132"
"Changanacheri","9.4667","76.55","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","116.7830045"
"Punalur","9.017","76.926","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","59.47947679"
"Kadinamkulam","8.6","76.8167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","17.35190323"
"Shertallai","9.6869","76.3361","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","148.5205953"
"Chalungalpadam","9.549","76.3237","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","135.5110237"
"Kottangara","8.9167","76.6333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","57.69633446"
"Naikankudi","9.843","77.1519","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","153.4474091"
"Kallar","9.85","77.1333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","153.8912978"
"Varkkallai","8.7433","76.6968","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","38.02794027"
"Mayyanad","8.8391","76.6469","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","49.77513991"
"Erattukulakkada","8.9","76.8833","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","46.64186567"
"Ayirapuram","9.88","76.3","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","169.6873654"
"Paravurkambolam","8.81","76.6702","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","45.65006201"
"Pathanamthitta","9.2648","76.787","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","88.24995564"
"Attingal","8.68","76.83","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","24.13051945"
"Paravur Tekkumbhagam","8.811","76.669","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","45.81824882"
"Vettur","8.7178","76.7444","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","32.55661811"
"Mulavana","8.9936","76.6765","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","62.86033943"
"Balarampuram","8.3833","77.0833","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","21.04695286"
"Tirkadavur","8.9206","76.5948","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","60.46206692"
"Perunad","8.9563","76.64","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","61.0559663"
"Tazhakara","9.2551","76.5539","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","94.90153251"
"Kolattupuzha","8.9082","77.0555","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","49.66048597"
"Aiyappan Kovil","9.7158","77.0333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","137.740832"
"Mulavur","10.0111","76.6056","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","173.4829773"
"Manganam","9.7958","76.45","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","154.9230666"
"Angamali","10.196","76.386","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","199.3806895"
"Tekkebhagam","9.4361","76.5667","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","112.9566171"
"Kallur","8.6714","76.7944","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","25.17920027"
"Vilakkudi","9.0167","76.85","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","59.93974321"
"Chemmaruthi","8.7597","76.7435","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","36.4640367"
"Pattanapuram","9.0927","76.8612","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","68.20122009"
"Sasthankotta","9.0365","76.6239","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","69.71099914"
"Munnar","10.0892","77.0597","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","179.3545402"
"Tholikuzhi","8.6526","77.0704","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","25.14878433"
"Palamel","9.1875","76.6498","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","83.86918334"
"Alengad","10.1","76.3","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","192.3386093"
"Tekkekara Kizhakku","9.2","76.5","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","92.2089848"
"Thazhamel","8.8667","76.6667","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","51.0350186"
"Kunnatnad","10.0179","76.401","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","180.0226807"
"Vellanad","8.4461","77.1971","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","30.72766966"
"Malaikkal","8.8058","76.8301","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","37.32669017"
"Pattanakkad","9.7286","76.3189","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","153.5169548"
"Sankaramangalam","8.6561","76.787","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","24.2576568"
"Karuvakulam","9.7605","77.2205","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","145.9250252"
"Muvattupula","9.9798","76.5803","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","170.6590843"
"Koni","9.241","76.8784","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","84.50788476"
"Elur","10.0667","76.3","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","188.8810213"
"Padappakara","8.9667","76.6333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","62.42573129"
"Puthupalli","9.5594","76.5722","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","125.7332604"
"Minad","8.85","76.6958","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","47.76256397"
"Pirakkad","9.35","76.35","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","115.0432806"
"Vallikunnam","9.1167","76.5333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","82.37459435"
"Ponmana","9.0167","76.5167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","74.15465636"
"Karippira","8.95","76.7167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","56.62573309"
"Neduvannur","10.1167","76.35","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","192.2211227"
"Edayikunnam","10.1009","76.3713","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","189.8067637"
"Manampizha","9.2972","76.65","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","95.36648751"
"Munnalam","9.3317","76.6054","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","100.5958474"
"Elanjivaliseri","8.95","76.6667","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","59.01176062"
"Mannanchori","9.5764","76.3481","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","136.9352651"
"Puttankulam","8.8111","76.7152","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","42.95965385"
"Edappalli","9.8167","76.3","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","163.2668377"
"Kanavaikuli","9.85","76.94","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","152.117002"
"Poruvakara","9.0667","76.6333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","72.24018911"
"Rayamangalam","10.0879","76.5088","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","184.1705423"
"Vandikarai","9.9912","76.805","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","168.276846"
"Pallippurattuseri","9.7566","76.3607","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","154.4510491"
"Ezhipram","9.8233","76.31","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","163.4811188"
"Kadambanad","9.1167","76.6833","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","75.20700657"
"Trikkunnapuzha","9.25","76.4","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","102.7403646"
"Tamarakulam","9.4833","76.5","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","120.5087423"
"Mavelikara","9.267","76.55","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","96.28147891"
"Elakadu","8.9009","76.8357","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","47.4813208"
"Cheranallur","10.1807","76.4792","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","194.9701194"
"Elangunnapuzha","10.0167","76.2167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","187.2865131"
"Krishnapuram","9.15","76.5","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","87.44193087"
"Vayakkalattu","8.5285","77.1035","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","20.81778493"
"Karavaram","8.7127","76.9524","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","25.88409395"
"Chengannur","9.3157","76.6151","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","98.55991452"
"Karunagapalli","9.0544","76.5353","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","76.40421341"
"Kadavur","9.3333","76.5333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","103.7474001"
"Pathiyanikunnu","8.7733","76.8801","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","32.675"
"Ayirurpara","8.503","76.9522","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","4.225277701"
"Edavanakad","10.015","76.22","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","186.9652603"
"Cherukara","9.4667","76.6","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","114.9868336"
"Turuttikkara","8.9438","76.6039","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","61.99413254"
"Kuttampuzha","10.15","76.7333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","186.588961"
"Cheruvaranam","9.6522","76.3179","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","145.9457178"
"Panmana","8.9333","76.6167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","60.24103757"
"Ayanavelikulangara Tekku","9.0436","76.5199","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","76.3692479"
"Alwaye","10.1167","76.35","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","192.2211227"
"Arttuvattala","9.5167","76.3167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","132.7617173"
"Payipira","10.025","76.5569","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","176.1298686"
"Neduvattur","8.9931","76.75","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","59.81487889"
"Puyappalli","8.9","76.75","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","50.08673165"
"Peringuzha","9.9667","76.4167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","174.0782258"
"Elukone","8.9667","76.7167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","58.33625669"
"Puduva","9.977","76.226","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","182.8478243"
"Devikolam","10.0626","77.104","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","176.8962748"
"Karavalur","8.9833","76.925","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","55.73127537"
"Mannamturuttu","9.9008","76.39","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","168.1388613"
"Arukutti","9.8309","76.427","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","159.4469355"
"Tazhava","9.0833","76.5333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","79.21748135"
"Madappalli","9.0833","76.5333","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","79.21748135"
"Piravanthur","9.05","76.9167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","63.1464804"
"Mulampilli","10.1083","76.4167","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","189.0720461"
"Vaikam","9.75","76.3928","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","152.4049542"
"Manambur","8.7206","76.7635","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","31.61686402"
"Kazhukambalam","10.0333","76.4","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","181.6819311"
"Kannamangalam Tekku","9.2167","76.4833","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","94.73676565"
"Vuliyattara","8.5933","76.9506","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","12.80951026"
"Vandiperiyar","9.57","77.0906","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","122.4072185"
"Pulimathu","8.742","76.8941","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","29.03837044"
"Kavallemmavu","9.4361","76.8819","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","106.1606829"
"Chunakara Vadakku","9.1853","76.5995","Kerala","Trivandrum International Airport","8.48212","76.9201","TRV","85.7586979"
