City,City_latitude,City_longitude,State,Airport ,Airport _latitude,Airport _longitude,iata_code,Distance
Rajapalaiyam,9.4204,77.58,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,268.0486501
Sivakasi,9.4533,77.8024,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,260.6759132
Erode,11.3409,77.7171,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,62.13899888
Villupuram,11.9401,79.4861,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,155.5595317
Kumbakonam,10.9602,79.3845,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,170.4342306
Talaivasal,11.5867,78.7583,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,78.53243036
Chittandikavundanur,10.6129,76.8508,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,185.7275339
Arcot,12.9047,79.3238,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,185.005024
Sivaganga,9.8433,78.4809,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,220.4349555
Gudiyattam,12.9476,78.87,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,156.1865569
Pudukkottai,10.3833,78.8001,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,175.093157
Kovilpatti,9.1744,77.8688,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,290.8932647
Kaikkudi,9.893,78.7313,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,222.4087156
Negapatam,10.7672,79.8449,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,224.5267419
Kurichchi,10.9609,76.9738,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,150.0925432
Madhavaram,13.1482,80.2314,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,279.8672103
Kadaiyanallur,9.0743,77.3419,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,311.448189
Bodinayakkanur,10.0101,77.3511,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,212.0432487
Paramagudi,9.5494,78.5891,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,254.8993215
Tiruchengodu,11.379,77.8949,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,48.64984351
Vaniyambadi,12.6825,78.6167,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,116.5495571
Tiruttani,13.18,79.63,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,230.1402256
Allinagaram,10.0119,77.4786,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,207.1356459
Pollachi,10.659,77.008,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,170.101807
Rasipuram,11.47,78.17,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,36.64603115
Ootacamund,11.41,76.7,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,154.4308141
Mettupalaiyam,11.2341,76.9067,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,140.264118
Aruppukkottai,9.5139,78.1002,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,252.3740883
Kumarapalaiyam,11.4416,77.6907,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,55.77660202
Nachchandupatti,10.3238,78.7233,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,177.4520341
Maratturai,11.1536,79.5329,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,174.5565869
Krishnagiri,12.5317,78.2174,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,84.83840793
Virappanchathiram,11.3553,77.6678,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,64.36478477
Tiruppattur,12.4915,78.5684,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,95.8585016
Chingleput,12.6918,79.9766,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,230.9301281
Mannargudi,10.6653,79.4521,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,195.75994
Arni,12.6677,79.2853,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,165.044384
Arkonam,13.0778,79.6667,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,225.7104658
Kuniyamuttur,10.9638,76.9525,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,151.745985
Kambam,9.7375,77.2823,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,243.0416685
Tindivanam,12.2267,79.6504,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,179.2797413
Srivilliputtur,9.512,77.633,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,256.9428519
Tirumangalam,9.8216,77.9891,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,218.2910467
Wandiwash,12.5,79.62,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,186.8237133
Vriddhachalam,11.5,79.33,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,141.2596704
Kallakkurichchi,11.738,78.962,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,97.71258769
Kasipalaiyam,11.3156,77.7092,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,64.90124825
Pattukkottai,10.43,79.32,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,203.4128264
Virudunagar,9.568,77.9624,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,246.5880672
Valparai,10.3276,76.9553,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,202.1921714
Sankaranayinar Kovil,9.16,77.55,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,297.0947651
Satyamangalam,11.5167,77.25,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,93.6385617
Avaniyapuram,9.8818,78.1125,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,211.4991798
Dharapuram,10.7314,77.5189,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,131.2842117
Puliyankudi,9.1725,77.3956,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,299.406619
Dharmapuri,12.1211,78.1582,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,38.88895534
Idappadi,11.5835,77.8341,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,33.60121062
Sundapalaiyam,11.0014,76.8732,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,156.3736361
Ranipet,12.9247,79.3333,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,187.2646997
Chidambaram,11.407,79.6912,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,181.9457048
Ramanathapuram,9.3639,78.8395,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,282.0091787
Udamalpet,10.5855,77.2513,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,160.0911761
Panruti,11.77,79.55,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,161.5899692
Velampalaiyam,11.1376,77.3106,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,109.200158
Tirukkoyilur,11.9675,79.2056,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,125.7285924
Gopichettipalaiyam,11.4549,77.4365,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,77.64227102
Tiruvalur,10.773,79.637,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,204.8970603
Maduraivayal,13.0631,80.1719,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,269.3773091
Gudalur,11.5014,76.4916,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,174.2619756
Poonamallee,13.0465,80.11,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,262.7086834
Tiruvallur,13.1231,79.912,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,249.769189
Erumaippatti,11.58,77.85,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,32.59141746
Periya Semur,11.37,77.6908,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,61.47320284
Namakkal,11.2167,78.1667,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,63.95887444
Polur,12.5119,79.1258,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,140.8752879
Nerkunram,13.0619,80.2094,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,272.7741318
Tirupparangunram,9.8815,78.0731,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,211.4720977
Peranampattu,12.9387,78.7028,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,145.9304221
Bhavani,11.4455,77.6821,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,56.17485424
Chinnamanur,9.8422,77.3857,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,228.2563162
Anaiyur,9.9615,78.1118,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,202.6377228
Tammampatti,11.4381,78.4836,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,59.54995272
Perambalur,11.23,78.88,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,107.9787876
Kilvisharam,12.9143,79.2854,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,182.676885
Vikramasingapuram,8.67,77.33,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,355.4160379
Manapparai,10.6075,78.4253,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,136.5031527
Pallipalaiyam,11.3679,77.7435,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,58.00578672
Mela Gudalur,9.6806,77.2462,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,250.3590443
Nellikkuppam,11.7667,79.6833,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,176.1041612
Coonoor,11.345,76.795,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,146.745399
Arantangi,10.1686,78.992,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,206.0649386
Rameswaram,9.288,79.313,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,309.158738
Melur,10.0313,78.3381,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,197.0722759
Ambasamudram,8.7037,77.4527,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,348.9396508
Kayalpattanam,8.5638,78.1246,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,358.0502827
Kattivakkam,13.2167,80.3167,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,291.7543458
Periyakulam,10.1239,77.5475,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,192.9904517
Palladam,10.99,77.2,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,129.166675
Anakaputtur,12.9823,80.1282,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,260.6825888
Muttayyapuram,8.7498,78.1311,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,337.3859151
Surampatti,11.3411,77.6956,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,63.5798187
Jayamkondacholapuram,11.2127,79.3637,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,155.0232745
Pamban,9.279,79.2109,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,305.3143954
Vellakkovil,10.93,77.72,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,102.0892064
Tiruchendur,8.4946,78.1219,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,365.7386609
Kilakkarai,9.2314,78.7848,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,294.4493167
Idangansalai,11.6272,77.989,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,19.25736349
Nallur,11.1003,77.3914,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,105.6727181
Walajapet,12.9255,79.3652,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,189.8862824
Tuvagudi,10.7526,78.8298,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,141.7039436
Tinnanur,13.1145,80.0271,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,259.362678
Melmadai,9.9264,78.1503,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,206.684917
Porur,13.0356,80.1582,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,266.5153598
Cheyyar,12.662,79.5435,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,187.993478
Manali,13.1667,80.2667,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,284.1956892
Musiri,10.9518,78.4434,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,101.2165407
Kesavapuram,8.4212,76.9996,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,391.632935
Karamadai,11.2428,76.9617,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,134.4575909
Kodaikanal,10.23,77.48,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,184.1659698
Chekkal,8.3653,77.1075,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,394.268763
Jalarpet,12.5703,78.5732,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,103.4506596
Kalakkadu,8.5138,77.5494,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,367.9148101
Surandai,8.9773,77.4206,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,319.8872607
Usilampatti,9.9651,77.7885,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,204.4262397
Mel Nariyappanur,11.6495,78.8599,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,87.75228827
Karumattampatti,11.1093,77.182,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,122.024315
Shiyali,11.2391,79.7357,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,191.7678627
Madukkarai,10.9057,76.9634,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,154.7964582
Manamadurai,9.6956,78.4564,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,236.0345021
Kulittalai,10.9357,78.4241,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,102.0306283
Vedaranniyam,10.3774,79.8495,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,249.6600841
Kallidaikurichi,8.6859,77.4659,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,350.6094327
Kavundappadi,11.4248,77.5579,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,68.16997922
Arumuganeri,8.5717,78.0922,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,357.1254893
Vadavalli,11.0258,76.9038,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,152.0887795
Nanjikkottai,10.7453,79.1289,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,163.6068964
Turaiyur,11.1497,78.5987,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,91.31602771
Ketti,11.4,76.7,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,154.7359437
Kangayam,11.0054,77.562,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,102.4465924
Kottaikuppam,11.9613,79.8392,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,194.0084523
Kurivikod,8.3196,77.1104,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,399.0881175
Kolachel,8.1767,77.2591,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,410.642761
Sholinghur,13.12,79.42,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,209.087567
Palaiya Ayakkudi,10.456,77.5595,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,157.5802489
Chinnalapatti,10.2875,77.912,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,167.1679808
Chengam,12.3112,78.7925,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,98.45866652
Devarshola,11.5437,76.4404,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,178.9762752
Kuttanallur,10.7069,79.5235,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,199.0113192
Sallimedu,11.1147,77.3975,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,104.0603449
Taramangalam,11.7,77.98,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,13.139274
Periyanayakkanpalaiyam,11.1544,76.9499,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,140.2587949
Kondarangi Kiranur,10.615,77.724,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,135.1468722
Panakkudi,8.3492,77.5672,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,385.7322613
Nattam,10.2249,78.231,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,174.2240049
Mannargudi,11.2761,79.552,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,171.4837307
Sankaridrug,11.4745,77.8691,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,40.46039801
Vadakku Valliyur,8.3829,77.6122,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,381.3503977
Pallijkarani,12.9333,80.2022,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,264.9674987
Kalappatti,11.0794,77.0371,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,136.7164299
Vattalkundu,10.163,77.758,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,183.2711941
Uttamapalaiyam,9.8,77.3333,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,234.5892584
Vandiyur,9.9092,78.1609,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,208.6501153
Gudalur,11.1455,76.9366,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,142.010296
Ariyalur,11.1372,79.0778,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,131.6397318
Virapandi,11.0625,77.3508,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,111.7740434
Sottaiyampalaiyam,11.4053,77.6794,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,59.46685315
Nenmem,11.6333,76.2611,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,197.182678
Harur,12.051,78.4827,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,54.27143594
Brahmana Periya Agraharam,11.369,77.7063,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,60.44974232
Kotagiri,11.43,76.88,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,134.9799974
Gingee,12.2528,79.4173,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,156.0019246
Vilangudi,9.9458,78.0935,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,204.34339
Tudiyalur,11.0816,76.9446,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,144.9648511
Padiyanallur,13.2004,80.1761,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,278.06997
Kuzhittura,8.3165,77.2061,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,396.8071097
Nelliyalam,11.5255,76.3589,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,188.0610897
Kulasekharapuram,8.15,77.5,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,408.7238108
Pappakurichchi,10.8137,78.7481,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,131.0043462
Madattukkulam,10.5587,77.366,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,156.0970149
Vadippatti,10.0843,77.9634,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,189.2493634
Shencottah,8.9733,77.2464,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,325.0482063
Magilampupuram,8.8408,78.1497,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,327.3203707
Wellington,11.3655,76.7844,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,147.0945316
Chettipalaiyam,11.1667,77.335,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,105.068361
Karumandi Chellipalaiyam,11.3019,77.586,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,74.80295888
Virakeralam,11.0077,76.9126,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,152.4240055
Mel Bhuvanagiri,11.438,79.6328,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,174.9632835
Vadakkanandal,11.7739,78.8666,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,87.19794696
Vadakku Viravanallur,8.6979,77.5192,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,348.2502461
Dharmapuram,8.1203,77.389,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,413.9905029
Tiruppattur,10.13,78.62,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,193.5441494
Mannachchanellur,10.9078,78.7022,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,119.5574146
Perunkalattu,12.9182,80.0824,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,252.8119748
Kadamalaikkundu,9.811,77.5039,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,227.7289615
Chinna Salem,11.6342,78.8741,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,89.57797404
Sirumugai,11.3214,77.0052,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,126.4250412
Nettappakkam,11.8663,79.6327,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,170.8049809
Mannadipattu,11.9842,79.6321,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,171.9108671
Kiranur,11.692,79.2899,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,133.6751989
Merkanam,12.1942,79.9435,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,209.3053015
Ilaiyankudi,9.6271,78.6247,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,247.4172236
Uttaramerur,12.616,79.753,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,205.4398362
Vasudevanallur,9.2417,77.4118,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,291.510622
Pallappatti,10.7198,77.8915,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,119.7703144
Nazareth,8.558,77.96,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,358.8231272
Podaturpeta,13.2817,79.4854,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,226.9571683
Narasingapuram,11.6038,78.5778,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,59.2359103
Palakodu,12.3037,78.073,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,57.87143515
Irugur,11.0178,77.0629,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,138.5301827
Tirumuruganpundi,11.1649,77.3084,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,107.4096886
Tirutturaippundi,10.53,79.65,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,222.0277972
Pallapatti,9.4664,77.8219,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,259.0003564
Velur,11.1114,78.0048,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,75.00512783
Vettakkaranpudur,10.5637,76.9166,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,184.6637816
Ponneri,13.32,80.2,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,287.8560176
Naravarikuppam,13.1913,80.1847,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,278.2725612
Tiruvattar,8.3307,77.2673,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,393.7319694
Suleswaranpatti,10.6388,77.0084,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,171.7327219
Pennadam,11.4039,79.2416,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,134.8651409
Sendamangalam,11.2825,78.2339,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,58.62758441
Mulakumud,8.2681,77.286,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,400.0821377
Annur,11.2325,77.1069,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,121.0900047
Verukulambu,8.2953,77.2939,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,396.9420971
Lalgudi,10.87,78.83,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,131.3734824
Silappadi,10.394,78.0078,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,154.6118004
Tirukkalikkunram,12.6092,80.0675,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,236.161835
Alangulam,8.864,77.4994,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,330.466483
Perungudi,8.2792,77.6031,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,392.9141968
Nayanakulam,9.9611,78.1371,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,202.7697569
Srvanampatti,11.0764,77.0045,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,139.8321264
Tranquebar,11.0292,79.8494,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,211.7410116
Vilachcheri,9.8937,78.0603,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,210.1147306
Pallikondai,12.9167,78.9333,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,157.3724153
Kulattuppalaiyam,10.7613,77.5843,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,125.1758509
Muttupet,10.395,79.4935,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,219.3315079
Vadakarai Kil Pidagai,9.0401,77.2741,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,317.0719049
Vellalur,10.9775,77.026,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,144.4670203
Kittanapalli,12.5133,78.1844,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,82.19315084
Mallasamudram,11.4933,78.0312,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,32.46343437
Cholavandan,10.0167,77.9667,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,196.7335292
Vengattur,13.0999,79.9321,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,250.0123543
Hulikal,11.3193,76.7732,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,149.9526693
Perundurai,11.2777,77.5837,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,76.92394328
Tiruttangal,9.4833,77.8333,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,257.0050861
Singampunari,10.1815,78.4231,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,182.3366956
Alangayam,12.6223,78.7521,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,119.4576013
Tiruverumbur,10.7937,78.769,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,134.1320435
Kondalampatti,11.6262,78.1189,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,18.40750635
Peravurani,10.3,79.18,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,204.9258513
Anamalais,10.583,76.9344,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,181.7671142
Kadiapattanam,8.1312,77.3067,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,414.510123
Nangavaram,10.8692,78.5392,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,114.0070259
Papanasam,10.9273,79.2708,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,162.2418606
Tiruvankod,8.2452,77.301,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,402.2258722
Nerupperichchal,11.161,77.374,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,102.3139325
Mandapam,9.2822,79.1436,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,302.0443174
Naranammalpuram,8.7599,77.7399,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,338.0696811
Sermadevi,8.6873,77.5662,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,348.5686445
Paravai,9.969,78.0613,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,201.7415018
Andippatti,9.998,77.621,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,204.3656267
Srivaikuntam,8.6318,77.913,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,350.8283895
Gummudipundi,13.3995,80.1187,Tamil Nadu,Salem Airport,11.7833,78.0656,SXV,286.2416902
