City ,State,latitude,longitude,Airport_Name,lat,lng,iata_code
Ghoti Budrukh,Mahārāshtra,19.7167,73.6333,Akola Airport,20.698999,77.058601,AKD
Loha,Mahārāshtra,18.9623,77.1309,Akola Airport,20.698999,77.058601,AKD
Pawni,Mahārāshtra,20.78,79.63,Akola Airport,20.698999,77.058601,AKD
Mangalvedha,Mahārāshtra,17.5167,75.4667,Akola Airport,20.698999,77.058601,AKD
Soyagaon,Mahārāshtra,20.5514,74.5072,Akola Airport,20.698999,77.058601,AKD
Shendurjana,Mahārāshtra,21.5217,78.2908,Akola Airport,20.698999,77.058601,AKD
Narkher,Mahārāshtra,21.4383,78.5683,Akola Airport,20.698999,77.058601,AKD
Kudal,Mahārāshtra,17.8356,73.9175,Akola Airport,20.698999,77.058601,AKD
Alta,Mahārāshtra,17.25,74.57,Akola Airport,20.698999,77.058601,AKD
Savda,Mahārāshtra,21.15,75.88,Akola Airport,20.698999,77.058601,AKD
Devrukh,Mahārāshtra,17.065,73.6158,Akola Airport,20.698999,77.058601,AKD
Lonar,Mahārāshtra,19.9853,76.5205,Akola Airport,20.698999,77.058601,AKD
Chimthana,Mahārāshtra,21.18,74.69,Akola Airport,20.698999,77.058601,AKD
Naranda,Mahārāshtra,19.7739,79.1365,Akola Airport,20.698999,77.058601,AKD
Shikrapur,Mahārāshtra,18.6936,74.1381,Akola Airport,20.698999,77.058601,AKD
Rahata,Mahārāshtra,19.7167,74.4833,Akola Airport,20.698999,77.058601,AKD
Khetia,Mahārāshtra,21.6712,74.5853,Akola Airport,20.698999,77.058601,AKD
Chakur,Mahārāshtra,18.5131,76.8753,Akola Airport,20.698999,77.058601,AKD
Karkamb,Mahārāshtra,17.863,75.2981,Akola Airport,20.698999,77.058601,AKD
Khed,Mahārāshtra,17.7178,73.3939,Akola Airport,20.698999,77.058601,AKD
Ramewadi,Mahārāshtra,16.0333,74.35,Akola Airport,20.698999,77.058601,AKD
Dudhgaon,Mahārāshtra,18.2787,76.0536,Akola Airport,20.698999,77.058601,AKD
Pimpalgaon Raja,Mahārāshtra,20.7167,76.4333,Akola Airport,20.698999,77.058601,AKD
Srivardhan,Mahārāshtra,18.0333,73.0167,Akola Airport,20.698999,77.058601,AKD
Turori,Mahārāshtra,17.8278,76.6903,Akola Airport,20.698999,77.058601,AKD
Shirud,Mahārāshtra,20.7167,74.9,Akola Airport,20.698999,77.058601,AKD
Kashti,Mahārāshtra,18.5492,74.5822,Akola Airport,20.698999,77.058601,AKD
Nagardevla Budrukh,Mahārāshtra,20.5667,75.2167,Akola Airport,20.698999,77.058601,AKD
Pirangut,Mahārāshtra,18.5115,73.6801,Akola Airport,20.698999,77.058601,AKD
Nighoj,Mahārāshtra,18.9597,74.2769,Akola Airport,20.698999,77.058601,AKD
Talegaon Dhamdhere,Mahārāshtra,18.6678,74.1536,Akola Airport,20.698999,77.058601,AKD
Panchgani,Mahārāshtra,17.925,73.8,Akola Airport,20.698999,77.058601,AKD
Jula Buzarg,Mahārāshtra,19.4639,76.9861,Akola Airport,20.698999,77.058601,AKD
Koregaon,Mahārāshtra,18.6456,74.0592,Akola Airport,20.698999,77.058601,AKD
Jalam,Mahārāshtra,20.8167,76.5833,Akola Airport,20.698999,77.058601,AKD
Mahabaleshwar,Mahārāshtra,17.925,73.6575,Akola Airport,20.698999,77.058601,AKD
Murud,Mahārāshtra,18.33,72.96,Akola Airport,20.698999,77.058601,AKD
Thair,Mahārāshtra,18.3213,76.133,Akola Airport,20.698999,77.058601,AKD
Bhanas Hivre,Mahārāshtra,19.4858,74.9664,Akola Airport,20.698999,77.058601,AKD
Dahivel,Mahārāshtra,21.0667,74.1667,Akola Airport,20.698999,77.058601,AKD
Halgar,Mahārāshtra,18.0958,76.8881,Akola Airport,20.698999,77.058601,AKD
Chinaval,Mahārāshtra,21.1964,75.9261,Akola Airport,20.698999,77.058601,AKD
Renapur,Mahārāshtra,18.5167,76.6,Akola Airport,20.698999,77.058601,AKD
Kondhali,Mahārāshtra,21.1383,78.6408,Akola Airport,20.698999,77.058601,AKD
Bhilavadi,Mahārāshtra,16.8586,74.3317,Akola Airport,20.698999,77.058601,AKD
Walur,Mahārāshtra,19.4872,76.5561,Akola Airport,20.698999,77.058601,AKD
Sirur Tajband,Mahārāshtra,18.7,76.9333,Akola Airport,20.698999,77.058601,AKD
Rajapur,Mahārāshtra,16.67,73.52,Akola Airport,20.698999,77.058601,AKD
Kamthi,Mahārāshtra,21.2161,79.1973,Akola Airport,20.698999,77.058601,AKD
Deulgaon Mahi,Mahārāshtra,20.0833,76.1833,Akola Airport,20.698999,77.058601,AKD
Ghargaon,Mahārāshtra,18.616,74.698,Akola Airport,20.698999,77.058601,AKD
Gandhali,Mahārāshtra,21.104,75.105,Akola Airport,20.698999,77.058601,AKD
Wangi,Mahārāshtra,18.1833,75.15,Akola Airport,20.698999,77.058601,AKD
Talevad,Mahārāshtra,17.17,75.96,Akola Airport,20.698999,77.058601,AKD
Kusumbe,Mahārāshtra,20.9167,74.65,Akola Airport,20.698999,77.058601,AKD
Rani Sawargaon,Mahārāshtra,18.9655,76.7493,Akola Airport,20.698999,77.058601,AKD
Jalalkhera,Mahārāshtra,21.4392,78.7719,Akola Airport,20.698999,77.058601,AKD
Piliv,Mahārāshtra,17.6788,74.9664,Akola Airport,20.698999,77.058601,AKD
Imphal,Manipur,24.8074,93.9384,Imphal Airport,24.76000023,93.896698,IMF
Hengken,Manipur,24.346,93.7,Imphal Airport,24.76000023,93.896698,IMF
Chakpi Karong,Manipur,24.3167,93.9833,Imphal Airport,24.76000023,93.896698,IMF
Thoubal,Manipur,24.63,94.02,Imphal Airport,24.76000023,93.896698,IMF
Mayang Imphal,Manipur,24.6,93.9,Imphal Airport,24.76000023,93.896698,IMF
Moirang,Manipur,24.349,93.69,Imphal Airport,24.76000023,93.896698,IMF
Meiti,Manipur,24.2477,94.3031,Imphal Airport,24.76000023,93.896698,IMF
Kakching,Manipur,24.6085,94.0029,Imphal Airport,24.76000023,93.896698,IMF
Bishenpur,Manipur,24.6282,93.761,Imphal Airport,24.76000023,93.896698,IMF
Kakching Khunou,Manipur,24.4047,93.8998,Imphal Airport,24.76000023,93.896698,IMF
Yairipok,Manipur,24.6779,94.0477,Imphal Airport,24.76000023,93.896698,IMF
Wabagai,Manipur,24.5309,93.9376,Imphal Airport,24.76000023,93.896698,IMF
Shillong,Meghālaya,25.5822,91.8944,Shillong Airport,25.70359993,91.97869873,SHL
Tura,Meghālaya,25.52,90.22,Shillong Airport,25.70359993,91.97869873,SHL
Nongstoin,Meghālaya,25.52,91.27,Shillong Airport,25.70359993,91.97869873,SHL
Cherrapunji,Meghālaya,25.284,91.721,Shillong Airport,25.70359993,91.97869873,SHL
Aizawl,Mizoram,23.7272,92.7178,Lengpui Airport,23.84059906,92.61969757,AJL
Pangzawl,Mizoram,22.91,92.76,Lengpui Airport,23.84059906,92.61969757,AJL
Keitumkawn,Mizoram,23.31,92.85,Lengpui Airport,23.84059906,92.61969757,AJL
Lunglei,Mizoram,22.88,92.73,Lengpui Airport,23.84059906,92.61969757,AJL
Saiha,Mizoram,22.48,92.97,Lengpui Airport,23.84059906,92.61969757,AJL
Chhimluang,Mizoram,24.5157,92.8222,Lengpui Airport,23.84059906,92.61969757,AJL
Dimapur,Nāgāland,25.92,93.73,Dimapur Airport,25.88389969,93.77110291,DMU
Kohima,Nāgāland,25.67,94.1,Dimapur Airport,25.88389969,93.77110291,DMU
Tuensang,Nāgāland,26.2716,94.8314,Dimapur Airport,25.88389969,93.77110291,DMU
Mokokchung,Nāgāland,26.32,94.5,Dimapur Airport,25.88389969,93.77110291,DMU
Wokha,Nāgāland,26.1,94.27,Dimapur Airport,25.88389969,93.77110291,DMU
Zunheboto,Nāgāland,26.0146,94.5264,Dimapur Airport,25.88389969,93.77110291,DMU
Phek,Nāgāland,25.571,94.301,Dimapur Airport,25.88389969,93.77110291,DMU
Bhubaneshwar,Odisha,20.2644,85.8281,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Cuttack,Odisha,20.5236,85.7881,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Raurkela,Odisha,22.2492,84.8828,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Brahmapur,Odisha,19.315,84.7941,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sambalpur,Odisha,21.47,83.97,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bada Barabil,Odisha,22.12,85.4,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Junagarh,Odisha,19.8599,82.9338,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Puri,Odisha,19.8,85.8167,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Soro,Odisha,21.29,86.69,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Balasore,Odisha,21.5033,86.925,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Aul,Odisha,20.67,86.64,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Jharsugra,Odisha,21.85,84.03,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bhadrakh,Odisha,21.0545,86.5156,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Khurda,Odisha,20.18,85.62,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Baripada,Odisha,21.94,86.72,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Balangir,Odisha,20.72,83.48,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Brajarajnagar,Odisha,21.8167,83.9167,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Jeypore,Odisha,18.8563,82.5716,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Ramagiri Udayagiri,Odisha,19.1619,84.144,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bhawanipatna,Odisha,19.91,83.128,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bargarh,Odisha,21.3333,83.6167,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Rayagada,Odisha,19.17,83.42,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Nowrangapur,Odisha,19.23,82.55,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Paradip Garh,Odisha,20.316,86.61,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Dhenkanal,Odisha,20.67,85.6,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Jatani,Odisha,20.17,85.7,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Gunupur,Odisha,19.08,83.82,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sonabedha,Odisha,18.73,82.83,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Keonjhargarh,Odisha,21.63,85.58,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Koraput,Odisha,18.812,82.7105,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Burla,Odisha,21.5098,83.8726,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kuchaiburi,Odisha,22.27,86.17,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Anandpur,Odisha,21.2141,86.1249,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sundargarh,Odisha,22.12,84.03,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Angul,Odisha,20.8381,85.0956,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Jajpur,Odisha,21.214,86.107,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kendraparha,Odisha,20.5,86.42,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Talcher,Odisha,20.95,85.23,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Basudebpur,Odisha,21.1197,86.729,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Birmitrapur,Odisha,22.4,84.7667,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Phulbani,Odisha,20.47,84.23,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Patamundai,Odisha,20.57,86.57,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Hirakud,Odisha,21.525,83.8727,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Titlagarh,Odisha,20.2871,83.1466,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Umarkot,Odisha,19.6653,82.2063,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Malakanagiri,Odisha,18.35,81.9,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Baghmari,Odisha,20.2206,85.5014,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Karanjia,Odisha,21.7626,85.9732,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bhuban,Odisha,20.882,85.8333,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Deogarh,Odisha,21.5383,84.7334,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kantabanji,Odisha,20.4671,82.9204,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Polasara,Odisha,19.6939,84.814,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Patnagarh,Odisha,20.7083,83.1326,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Chandili,Odisha,19.2467,83.4058,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Dhamnagar,Odisha,20.9141,86.4468,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sonepur,Odisha,20.8333,83.9167,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Banapur,Odisha,19.7789,85.1703,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Banki,Odisha,20.3791,85.5295,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Balugan,Odisha,19.7333,85.2167,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Baud,Odisha,20.84,84.32,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kamakhyanagar,Odisha,20.9338,85.5449,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Nilgiri,Odisha,21.6466,86.9199,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sorada,Odisha,19.7608,84.43,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Binka,Odisha,21.0263,83.812,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Nayagarh,Odisha,20.1288,85.0963,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Purushottampur,Odisha,19.5202,84.8851,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Rampur,Odisha,21.0735,84.3409,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Tora,Odisha,21.3262,83.6708,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kuchinda,Odisha,21.7436,84.3485,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kharhial,Odisha,20.2885,82.7606,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Buguda,Odisha,19.8081,84.7908,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Charipara,Odisha,20.45,84.4,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kodala,Odisha,19.6243,84.9408,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Udala,Odisha,21.5781,86.5668,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kaintragarh,Odisha,20.7211,84.5351,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Konarka,Odisha,19.8878,86.0948,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Ganjam,Odisha,19.387,85.0508,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Khallikot,Odisha,19.6091,85.0861,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Chikitigarh,Odisha,19.2023,84.6145,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Rambha,Odisha,19.4433,84.9881,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bideipur,Odisha,21.0147,86.8195,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Udayagiri,Odisha,20.1242,84.3687,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Chudamani,Odisha,21.1379,86.7794,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Itamati,Odisha,20.1333,85.15,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Khandpara,Odisha,20.2644,85.1767,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kantilo,Odisha,20.3615,85.1921,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Rengali,Odisha,21.646,84.0531,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bramhabarada,Odisha,20.6683,86.0747,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Damonojodi,Odisha,18.7632,82.9194,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Champua,Odisha,22.0667,85.6658,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kumbhari,Odisha,21.2088,83.6467,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Tarabha,Odisha,20.7325,83.6744,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Belpara,Odisha,20.5889,82.9729,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Fatehgarh,Odisha,20.3,85.33,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Betnoti,Odisha,21.7355,86.8499,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Kalimala,Odisha,18.0738,81.7495,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Boriguma,Odisha,19.0468,82.5532,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Rasol,Odisha,20.6298,85.3126,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Janhapara,Odisha,21.339,83.731,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Barhagarh,Odisha,19.645,84.4079,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Sorala,Odisha,19.1297,84.7506,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Gopalpur,Odisha,19.2586,84.9052,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Bishamagiri,Odisha,19.3849,84.4715,Biju Patnaik Airport,20.24440002,85.81780243,BBI
Puducherry,Puducherry,11.9167,79.8167,,,,
Puthiyangadi,Puducherry,12.0189,75.2588,,,,
Chempalli,Puducherry,12.0451,75.5074,,,,
Mattul,Puducherry,11.958,75.2942,,,,
Ludhiana,Punjab,30.91,75.85,Adampur Airport,31.4338,75.758797,AIP
Amritsar,Punjab,31.64,74.86,Adampur Airport,31.4338,75.758797,         
Jalandhar,Punjab,31.2569,75.4432,Adampur Airport,31.4338,75.758797,AIP
Patiala,Punjab,30.34,76.38,Adampur Airport,31.4338,75.758797,AIP
Padiala,Punjab,30.802,76.593,Adampur Airport,31.4338,75.758797,AIP
Maler Kotla,Punjab,30.5167,75.8833,Adampur Airport,31.4338,75.758797,AIP
Bhatinda,Punjab,30.23,74.9519,Adampur Airport,31.4338,75.758797,AIP
Batala,Punjab,31.8186,75.2028,Adampur Airport,31.4338,75.758797,AIP
Phillaur,Punjab,31.03,75.78,Adampur Airport,31.4338,75.758797,AIP
Mauli,Punjab,30.699,76.693,Adampur Airport,31.4338,75.758797,AIP
Jalalabad,Punjab,30.62,74.25,Adampur Airport,31.4338,75.758797,AIP
Haripur,Punjab,31.53,75.92,Adampur Airport,31.4338,75.758797,AIP
Moga,Punjab,30.822,75.174,Adampur Airport,31.4338,75.758797,AIP
Pathankot,Punjab,32.2668,75.6,Adampur Airport,31.4338,75.758797,AIP
Abohar,Punjab,30.1334,74.2001,Adampur Airport,31.4338,75.758797,AIP
Mukerian,Punjab,31.95,75.62,Adampur Airport,31.4338,75.758797,AIP
Khanna,Punjab,30.7,76.22,Adampur Airport,31.4338,75.758797,AIP
Sunam,Punjab,30.13,75.8,Adampur Airport,31.4338,75.758797,AIP
Gurdaspur,Punjab,32.0333,75.4,Adampur Airport,31.4338,75.758797,AIP
Phagwara,Punjab,31.22,75.77,Adampur Airport,31.4338,75.758797,AIP
Barnala,Punjab,30.37,75.54,Adampur Airport,31.4338,75.758797,AIP
Rajpura,Punjab,30.484,76.594,Adampur Airport,31.4338,75.758797,AIP
Muktsar,Punjab,30.4743,74.5166,Adampur Airport,31.4338,75.758797,AIP
Ferozepore,Punjab,30.9166,74.6,Adampur Airport,31.4338,75.758797,AIP
Kapurthala,Punjab,31.38,75.38,Adampur Airport,31.4338,75.758797,AIP
Zerakpur,Punjab,30.65,76.82,Adampur Airport,31.4338,75.758797,AIP
Kot Kapura,Punjab,30.5833,74.9,Adampur Airport,31.4338,75.758797,AIP
Sangrur,Punjab,30.2506,75.8442,Adampur Airport,31.4338,75.758797,AIP
Faridkot,Punjab,30.67,74.76,Adampur Airport,31.4338,75.758797,AIP
Mansa,Punjab,29.9906,75.3996,Adampur Airport,31.4338,75.758797,AIP
Khamanon Kalan,Punjab,30.82,76.35,Adampur Airport,31.4338,75.758797,AIP
Fazilka,Punjab,30.403,74.025,Adampur Airport,31.4338,75.758797,AIP
Tarn Taran,Punjab,31.4519,74.9278,Adampur Airport,31.4338,75.758797,AIP
Gobindgarh,Punjab,30.6709,76.3019,Adampur Airport,31.4338,75.758797,AIP
Malaut,Punjab,30.19,74.499,Adampur Airport,31.4338,75.758797,AIP
Nabha,Punjab,30.37,76.15,Adampur Airport,31.4338,75.758797,AIP
Giddarbaha,Punjab,30.2,74.67,Adampur Airport,31.4338,75.758797,AIP
Jagraon,Punjab,30.78,75.48,Adampur Airport,31.4338,75.758797,AIP
Dhuri,Punjab,30.3685,75.8679,Adampur Airport,31.4338,75.758797,AIP
Ropar,Punjab,30.9664,76.5331,Adampur Airport,31.4338,75.758797,AIP
Kharar,Punjab,30.74,76.65,Adampur Airport,31.4338,75.758797,AIP
Samana,Punjab,30.15,76.19,Adampur Airport,31.4338,75.758797,AIP
Mandi Dabwali,Punjab,29.9477,74.7322,Adampur Airport,31.4338,75.758797,AIP
Sujanpur,Punjab,32.3127,75.6012,Adampur Airport,31.4338,75.758797,AIP
Nangal Township,Punjab,31.385,76.375,Adampur Airport,31.4338,75.758797,AIP
Jalandhar Cantonment,Punjab,31.286,75.615,Adampur Airport,31.4338,75.758797,AIP
Nawashahr,Punjab,31.1167,76.1333,Adampur Airport,31.4338,75.758797,AIP
Laungowal,Punjab,30.2167,75.6833,Adampur Airport,31.4338,75.758797,AIP
Patti,Punjab,31.28,74.86,Adampur Airport,31.4338,75.758797,AIP
Qadian,Punjab,31.8192,75.3764,Adampur Airport,31.4338,75.758797,AIP
Sardulgarh,Punjab,29.697,75.2388,Adampur Airport,31.4338,75.758797,AIP
Mamun,Punjab,32.2824,75.6983,Adampur Airport,31.4338,75.758797,AIP
Jaito,Punjab,30.4509,74.8829,Adampur Airport,31.4338,75.758797,AIP
Nakodar,Punjab,31.1275,75.4781,Adampur Airport,31.4338,75.758797,AIP
Zira,Punjab,30.97,74.99,Adampur Airport,31.4338,75.758797,AIP
Maur,Punjab,30.0833,75.25,Adampur Airport,31.4338,75.758797,AIP
Mahna,Punjab,30.228,74.9937,Adampur Airport,31.4338,75.758797,AIP
Kartarpur,Punjab,31.4427,75.4985,Adampur Airport,31.4338,75.758797,AIP
Maur Kalan,Punjab,30.08,75.25,Adampur Airport,31.4338,75.758797,AIP
Talwara,Punjab,31.9376,75.8866,Adampur Airport,31.4338,75.758797,AIP
Gidri,Punjab,30.8461,75.8623,Adampur Airport,31.4338,75.758797,AIP
Raikot,Punjab,30.65,75.6,Adampur Airport,31.4338,75.758797,AIP
Bagha Purana,Punjab,30.6881,75.0984,Adampur Airport,31.4338,75.758797,AIP
Hajipur,Punjab,31.9771,75.7544,Adampur Airport,31.4338,75.758797,AIP
Bhambia Bhai,Punjab,30.4812,75.094,Adampur Airport,31.4338,75.758797,AIP
Basi,Punjab,30.5872,76.8428,Adampur Airport,31.4338,75.758797,AIP
Dasuya,Punjab,31.8168,75.6531,Adampur Airport,31.4338,75.758797,AIP
Dinanagar,Punjab,32.15,75.4667,Adampur Airport,31.4338,75.758797,AIP
Budhlada,Punjab,29.93,75.57,Adampur Airport,31.4338,75.758797,AIP
Raman,Punjab,29.9504,74.9785,Adampur Airport,31.4338,75.758797,AIP
Lalru,Punjab,30.4867,76.8006,Adampur Airport,31.4338,75.758797,AIP
Tapa,Punjab,30.2979,75.3694,Adampur Airport,31.4338,75.758797,AIP
Banga,Punjab,31.1887,75.9949,Adampur Airport,31.4338,75.758797,AIP
Sanaur,Punjab,30.3018,76.4579,Adampur Airport,31.4338,75.758797,AIP
Samrala,Punjab,30.836,76.1932,Adampur Airport,31.4338,75.758797,AIP
Raman Mandi,Punjab,29.9504,74.9619,Adampur Airport,31.4338,75.758797,AIP
